user_id,username,email,registration_date,last_login_date,country,age,is_premium_user,total_orders
10630,umajones92,umajones92@example.com,2020-09-22T00:00:00,2021-08-10T00:00:00,USA,65,false,28
10631,ivanrodriguez14,ivanrodriguez14@example.com,2023-11-13T00:00:00,,USA,26,true,15
10632,boblee42,boblee42@example.com,2022-12-29T00:00:00,2023-10-15T00:00:00,India,23,false,46
10633,franklee36,franklee36@example.com,2021-10-16T00:00:00,2023-01-02T00:00:00,Japan,54,false,20
10634,zoemartinez95,zoemartinez95@example.com,2018-06-03T00:00:00,,Canada,29,false,8
10635,zoeanderson37,zoeanderson37@example.com,2022-03-26T00:00:00,2022-08-04T00:00:00,Japan,48,false,8
10636,bobmartin43,bobmartin43@example.com,2020-05-28T00:00:00,2022-02-15T00:00:00,USA,21,false,28
10637,yaralewis54,yaralewis54@example.com,2020-11-17T00:00:00,2021-07-25T00:00:00,Mexico,55,false,45
10638,liammoore99,liammoore99@example.com,2023-10-13T00:00:00,2023-12-16T00:00:00,India,46,false,13
10639,heidithompson24,heidithompson24@example.com,2022-11-12T00:00:00,2023-07-31T00:00:00,Japan,45,false,38
10640,frankthomas91,frankthomas91@example.com,2019-05-13T00:00:00,2022-11-10T00:00:00,France,66,false,38
10641,peterharris25,peterharris25@example.com,2022-02-05T00:00:00,2023-03-03T00:00:00,Australia,18,false,4
10642,ivanrodriguez56,ivanrodriguez56@example.com,2020-08-09T00:00:00,2023-08-19T00:00:00,India,27,false,14
10643,zoetaylor51,zoetaylor51@example.com,2022-08-16T00:00:00,2023-08-05T00:00:00,France,64,false,49
10644,zoetaylor58,zoetaylor58@example.com,2022-02-23T00:00:00,2022-07-31T00:00:00,Canada,30,false,14
10645,bobwhite59,bobwhite59@example.com,2021-02-08T00:00:00,2023-01-19T00:00:00,Japan,40,true,5
10646,wendytaylor20,wendytaylor20@example.com,2019-01-24T00:00:00,2022-09-12T00:00:00,France,68,false,11
10647,wendylewis38,wendylewis38@example.com,2023-11-10T00:00:00,2023-11-22T00:00:00,Brazil,57,false,16
10648,xaviermartinez91,xaviermartinez91@example.com,2020-11-19T00:00:00,2023-10-25T00:00:00,India,38,true,20
10649,petermartinez51,petermartinez51@example.com,2018-04-12T00:00:00,2020-03-01T00:00:00,Germany,24,false,40
10650,zoemartin46,zoemartin46@example.com,2023-07-17T00:00:00,2023-08-08T00:00:00,Australia,43,false,29
10651,noahhall57,noahhall57@example.com,2023-12-10T00:00:00,2023-12-16T00:00:00,USA,50,true,17
10652,xavierlee73,xavierlee73@example.com,2023-10-26T00:00:00,2023-11-21T00:00:00,Australia,62,false,45
10653,bobsmith95,bobsmith95@example.com,2018-04-20T00:00:00,2020-11-10T00:00:00,Brazil,65,false,24
10654,everobinson12,everobinson12@example.com,2020-02-22T00:00:00,2021-04-13T00:00:00,France,47,false,46
10655,zoemartin52,zoemartin52@example.com,2020-07-21T00:00:00,2021-09-23T00:00:00,USA,48,false,7
10656,miawilliams60,miawilliams60@example.com,2020-04-01T00:00:00,2022-07-31T00:00:00,India,46,false,42
10657,judybrown10,judybrown10@example.com,2022-08-15T00:00:00,2022-11-23T00:00:00,Brazil,52,true,16
10658,peterhall42,peterhall42@example.com,2018-01-30T00:00:00,2020-06-22T00:00:00,France,28,false,7
10659,bobhall88,bobhall88@example.com,2022-12-02T00:00:00,2022-12-19T00:00:00,USA,47,false,25
10660,miajackson62,miajackson62@example.com,2018-08-19T00:00:00,2020-04-19T00:00:00,Brazil,44,false,36
10661,xaviersmith48,xaviersmith48@example.com,2019-10-10T00:00:00,2023-06-07T00:00:00,France,62,false,43
10662,kevindavis39,kevindavis39@example.com,2018-05-24T00:00:00,2019-11-09T00:00:00,Brazil,34,false,11
10663,heiditaylor24,heiditaylor24@example.com,2020-09-15T00:00:00,2023-07-27T00:00:00,Mexico,60,false,13
10664,davidrobinson15,davidrobinson15@example.com,2019-04-08T00:00:00,2022-10-21T00:00:00,Japan,25,false,48
10665,judyclark41,judyclark41@example.com,2021-08-01T00:00:00,2021-09-14T00:00:00,India,60,false,13
10666,samthompson14,samthompson14@example.com,2022-08-17T00:00:00,2023-12-03T00:00:00,Canada,58,true,35
10667,rachellee66,rachellee66@example.com,2021-02-12T00:00:00,2023-03-02T00:00:00,Germany,62,false,14
10668,wendymartinez43,wendymartinez43@example.com,2020-08-14T00:00:00,,Mexico,39,false,0
10669,bobdavis33,bobdavis33@example.com,2020-01-15T00:00:00,2023-08-27T00:00:00,India,40,false,8
10670,kevinwhite44,kevinwhite44@example.com,2023-06-21T00:00:00,2023-10-20T00:00:00,Brazil,27,false,33
10671,quinnmartin45,quinnmartin45@example.com,2023-10-25T00:00:00,,Canada,54,false,43
10672,yaraanderson52,yaraanderson52@example.com,2023-02-12T00:00:00,2023-12-09T00:00:00,Japan,36,false,28
10673,alicemartin75,alicemartin75@example.com,2021-03-13T00:00:00,2023-06-18T00:00:00,France,58,true,48
10674,zoemoore31,zoemoore31@example.com,2020-10-03T00:00:00,2022-06-26T00:00:00,UK,28,true,7
10675,kevinlewis34,kevinlewis34@example.com,2018-03-06T00:00:00,2022-05-19T00:00:00,Germany,73,false,31
10676,liamjackson29,liamjackson29@example.com,2021-05-01T00:00:00,2022-08-12T00:00:00,Canada,56,false,9
10677,bobmoore51,bobmoore51@example.com,2021-01-27T00:00:00,2021-07-31T00:00:00,Japan,62,false,35
10678,miaclark47,miaclark47@example.com,2019-08-27T00:00:00,2021-02-07T00:00:00,India,59,false,18
10679,wendyharris25,wendyharris25@example.com,2018-05-01T00:00:00,2020-08-13T00:00:00,Japan,74,true,24
10680,liamsmith37,liamsmith37@example.com,2020-02-29T00:00:00,2021-01-23T00:00:00,Germany,47,false,35
10681,yarawilson37,yarawilson37@example.com,2021-08-09T00:00:00,2022-07-25T00:00:00,USA,67,false,39
10682,miajackson47,miajackson47@example.com,2020-01-07T00:00:00,2022-05-01T00:00:00,UK,39,false,21
10683,quinnmoore64,quinnmoore64@example.com,2021-04-08T00:00:00,2021-10-13T00:00:00,France,26,false,5
10684,frankmiller84,frankmiller84@example.com,2021-04-09T00:00:00,2023-08-09T00:00:00,USA,26,false,38
10685,evethompson91,evethompson91@example.com,2022-08-04T00:00:00,2022-09-12T00:00:00,Mexico,58,false,48
10686,umawilliams60,umawilliams60@example.com,2018-05-16T00:00:00,2018-11-21T00:00:00,Japan,25,false,30
10687,evewhite90,evewhite90@example.com,2021-09-05T00:00:00,2021-10-14T00:00:00,India,19,false,22
10688,heidiallen98,heidiallen98@example.com,2018-01-21T00:00:00,2021-07-11T00:00:00,France,70,false,19
10689,ivanrodriguez14,ivanrodriguez14@example.com,2021-03-23T00:00:00,2023-05-28T00:00:00,USA,48,true,33
10690,zoelee17,zoelee17@example.com,2023-03-04T00:00:00,2023-07-03T00:00:00,USA,59,false,41
10691,quinnwalker34,quinnwalker34@example.com,2022-07-27T00:00:00,,UK,53,false,37
10692,samwilliams20,samwilliams20@example.com,2022-10-29T00:00:00,2023-08-04T00:00:00,Japan,38,false,34
10693,victorlee65,victorlee65@example.com,2021-12-10T00:00:00,2022-09-09T00:00:00,Germany,22,false,33
10694,frankdavis85,frankdavis85@example.com,2023-01-04T00:00:00,2023-09-20T00:00:00,Mexico,47,false,17
10695,oliviataylor58,oliviataylor58@example.com,2020-12-16T00:00:00,2023-01-25T00:00:00,India,21,false,6
10696,gracewilliams23,gracewilliams23@example.com,2021-02-08T00:00:00,2021-08-23T00:00:00,France,66,false,42
10697,bobmiller95,bobmiller95@example.com,2021-04-06T00:00:00,2022-12-09T00:00:00,Canada,31,false,11
10698,ivanallen33,ivanallen33@example.com,2019-10-23T00:00:00,2022-04-11T00:00:00,Australia,50,false,2
10699,victorhall20,victorhall20@example.com,2022-01-20T00:00:00,2023-01-07T00:00:00,Mexico,60,true,17
10700,victorharris89,victorharris89@example.com,2022-01-12T00:00:00,2022-08-09T00:00:00,France,66,true,34
10701,evewalker25,evewalker25@example.com,2020-12-22T00:00:00,2021-07-27T00:00:00,Japan,74,true,39
10702,victorsmith16,victorsmith16@example.com,2020-04-13T00:00:00,2023-07-20T00:00:00,Brazil,67,false,39
10703,charliebrown18,charliebrown18@example.com,2020-10-10T00:00:00,,USA,54,true,1
10704,judylewis94,judylewis94@example.com,2018-10-22T00:00:00,2021-03-12T00:00:00,Australia,60,false,0
10705,gracejones73,gracejones73@example.com,2021-08-16T00:00:00,2022-06-12T00:00:00,Brazil,22,false,9
10706,zoelewis34,zoelewis34@example.com,2018-04-22T00:00:00,2022-01-16T00:00:00,Germany,21,true,30
10707,zoewilliams35,zoewilliams35@example.com,2021-07-11T00:00:00,2021-10-03T00:00:00,Brazil,27,true,30
10708,peterwilliams60,peterwilliams60@example.com,2023-03-20T00:00:00,2023-12-22T00:00:00,France,47,false,13
10709,kevinwilliams14,kevinwilliams14@example.com,2018-09-26T00:00:00,2021-06-30T00:00:00,Australia,46,false,20
10710,ivanhall81,ivanhall81@example.com,2018-03-05T00:00:00,2020-01-03T00:00:00,France,42,false,12
10711,olivialee50,olivialee50@example.com,2020-10-04T00:00:00,2021-08-27T00:00:00,Mexico,43,false,0
10712,bobtaylor69,bobtaylor69@example.com,2023-04-17T00:00:00,2023-08-07T00:00:00,Australia,40,false,29
10713,alicerodriguez65,alicerodriguez65@example.com,2020-02-06T00:00:00,,UK,56,false,1
10714,kevinthomas89,kevinthomas89@example.com,2022-03-20T00:00:00,2023-01-18T00:00:00,Brazil,60,false,27
10715,tinarodriguez96,tinarodriguez96@example.com,2022-07-23T00:00:00,2023-05-17T00:00:00,India,52,false,0
10716,peterwalker97,peterwalker97@example.com,2023-04-10T00:00:00,2023-05-14T00:00:00,Brazil,50,true,21
10717,heidimartinez26,heidimartinez26@example.com,2022-06-12T00:00:00,2022-12-08T00:00:00,Mexico,37,false,26
10718,ivanmartinez85,ivanmartinez85@example.com,2020-02-04T00:00:00,2022-03-29T00:00:00,France,37,false,30
10719,ivantaylor58,ivantaylor58@example.com,2018-02-23T00:00:00,2020-02-01T00:00:00,Germany,41,false,19
10720,victormartinez44,victormartinez44@example.com,2019-11-01T00:00:00,2022-01-01T00:00:00,India,68,false,13
10721,umahall32,umahall32@example.com,2018-04-09T00:00:00,2021-12-22T00:00:00,UK,47,false,31
10722,samanderson95,samanderson95@example.com,2021-02-05T00:00:00,2023-08-07T00:00:00,Japan,40,false,33
10723,bobjackson29,bobjackson29@example.com,2018-04-30T00:00:00,2018-12-28T00:00:00,USA,59,false,1
10724,peterhall23,peterhall23@example.com,2021-04-13T00:00:00,2023-01-25T00:00:00,Japan,34,false,44
10725,victormoore57,victormoore57@example.com,2020-09-10T00:00:00,2023-08-28T00:00:00,Japan,44,false,5
10726,ivanharris21,ivanharris21@example.com,2018-11-13T00:00:00,2020-01-27T00:00:00,Japan,57,false,7
10727,kevinharris63,kevinharris63@example.com,2018-02-24T00:00:00,2021-11-28T00:00:00,Japan,24,false,46
10728,petermiller55,petermiller55@example.com,2018-06-16T00:00:00,2018-08-08T00:00:00,Mexico,27,true,44
10729,petermoore58,petermoore58@example.com,2019-02-21T00:00:00,2023-05-04T00:00:00,Australia,42,false,27
10730,rachelwhite52,rachelwhite52@example.com,2023-02-09T00:00:00,2023-07-26T00:00:00,Canada,74,false,21
10731,mialee86,mialee86@example.com,2018-07-31T00:00:00,2018-12-07T00:00:00,France,66,false,23
10732,alicesmith89,alicesmith89@example.com,2019-01-11T00:00:00,2019-12-26T00:00:00,Brazil,70,false,31
10733,alicelee52,alicelee52@example.com,2020-02-04T00:00:00,2022-02-06T00:00:00,USA,73,false,28
10734,charliehall64,charliehall64@example.com,2019-02-01T00:00:00,2020-10-31T00:00:00,Brazil,35,false,15
10735,samharris49,samharris49@example.com,2019-04-27T00:00:00,2022-02-15T00:00:00,Canada,51,false,39
10736,quinnwalker84,quinnwalker84@example.com,2022-07-11T00:00:00,2023-09-17T00:00:00,India,48,false,36
10737,rachelmartinez21,rachelmartinez21@example.com,2018-03-19T00:00:00,2022-10-19T00:00:00,Mexico,44,true,44
10738,boblee57,boblee57@example.com,2021-08-30T00:00:00,2022-03-02T00:00:00,India,41,false,46
10739,evethomas56,evethomas56@example.com,2023-04-21T00:00:00,2023-06-25T00:00:00,Mexico,53,false,25
10740,zoewhite18,zoewhite18@example.com,2018-07-04T00:00:00,,Canada,31,true,46
10741,heidiwilson56,heidiwilson56@example.com,2019-12-09T00:00:00,2021-05-09T00:00:00,Germany,47,false,43
10742,kevinclark95,kevinclark95@example.com,2018-08-27T00:00:00,2019-07-23T00:00:00,Japan,65,false,16
10743,gracewilliams21,gracewilliams21@example.com,2019-02-26T00:00:00,2021-05-01T00:00:00,Germany,61,false,2
10744,zoeanderson68,zoeanderson68@example.com,2023-05-06T00:00:00,2023-10-20T00:00:00,Canada,30,false,30
10745,everobinson51,everobinson51@example.com,2018-05-29T00:00:00,,Australia,53,false,47
10746,oliviarobinson41,oliviarobinson41@example.com,2023-03-27T00:00:00,2023-10-02T00:00:00,Canada,24,false,28
10747,charliegarcia31,charliegarcia31@example.com,2023-11-18T00:00:00,2023-11-23T00:00:00,France,55,true,8
10748,judymartin12,judymartin12@example.com,2023-08-12T00:00:00,2023-08-19T00:00:00,Japan,23,false,14
10749,zoetaylor92,zoetaylor92@example.com,2021-01-16T00:00:00,2021-08-08T00:00:00,UK,20,false,16
10750,oliviamoore84,oliviamoore84@example.com,2023-06-22T00:00:00,2023-11-17T00:00:00,India,65,true,19
10751,davidthomas68,davidthomas68@example.com,2021-04-17T00:00:00,2021-05-07T00:00:00,Germany,71,false,36
10752,charliejones62,charliejones62@example.com,2022-10-13T00:00:00,,Mexico,60,false,13
10753,bobwilson59,bobwilson59@example.com,2022-05-08T00:00:00,2023-04-05T00:00:00,Australia,44,false,9
10754,wendyrodriguez15,wendyrodriguez15@example.com,2020-08-24T00:00:00,2020-11-09T00:00:00,Germany,67,false,14
10755,davidwilson27,davidwilson27@example.com,2023-11-05T00:00:00,2023-11-18T00:00:00,Mexico,38,false,3
10756,davidjones58,davidjones58@example.com,2021-05-14T00:00:00,,USA,19,false,8
10757,ivanrobinson41,ivanrobinson41@example.com,2019-06-09T00:00:00,2020-10-16T00:00:00,UK,55,false,44
10758,miarobinson88,miarobinson88@example.com,2019-02-27T00:00:00,2023-06-13T00:00:00,France,38,true,32
10759,charliewilson98,charliewilson98@example.com,2021-03-11T00:00:00,2022-10-15T00:00:00,Mexico,40,false,17
10760,frankrobinson95,frankrobinson95@example.com,2019-02-20T00:00:00,2022-01-07T00:00:00,UK,54,true,16
10761,rachelmartinez76,rachelmartinez76@example.com,2022-04-05T00:00:00,2022-04-09T00:00:00,UK,62,false,30
10762,quinnrodriguez95,quinnrodriguez95@example.com,2021-12-29T00:00:00,2022-07-18T00:00:00,France,71,false,43
10763,samwilson40,samwilson40@example.com,2019-06-15T00:00:00,2020-08-09T00:00:00,India,72,false,33
10764,tinaharris58,tinaharris58@example.com,2023-11-17T00:00:00,2023-12-20T00:00:00,India,21,false,9
10765,frankallen78,frankallen78@example.com,2021-05-06T00:00:00,2023-11-03T00:00:00,Japan,64,false,1
10766,graceallen58,graceallen58@example.com,2019-10-27T00:00:00,2020-06-20T00:00:00,Mexico,50,false,31
10767,alicelee12,alicelee12@example.com,2022-02-15T00:00:00,2022-11-14T00:00:00,Brazil,60,false,48
10768,yaragarcia93,yaragarcia93@example.com,2020-09-02T00:00:00,2022-11-26T00:00:00,Germany,26,false,24
10769,wendytaylor34,wendytaylor34@example.com,2019-01-22T00:00:00,2020-04-19T00:00:00,Japan,73,false,27
10770,yarathomas53,yarathomas53@example.com,2022-05-05T00:00:00,2022-07-14T00:00:00,France,43,false,42
10771,xavierrobinson13,xavierrobinson13@example.com,2019-02-22T00:00:00,2020-01-15T00:00:00,France,61,false,17
10772,quinnsmith87,quinnsmith87@example.com,2018-05-26T00:00:00,2021-10-18T00:00:00,Brazil,54,false,28
10773,liamjones86,liamjones86@example.com,2018-08-03T00:00:00,2018-10-25T00:00:00,Mexico,72,false,18
10774,charlieharris82,charlieharris82@example.com,2022-04-25T00:00:00,2022-06-08T00:00:00,India,29,false,12
10775,frankwhite87,frankwhite87@example.com,2023-08-07T00:00:00,2023-12-20T00:00:00,India,57,false,22
10776,oliviamoore70,oliviamoore70@example.com,2018-11-27T00:00:00,,Brazil,40,true,34
10777,peterallen43,peterallen43@example.com,2021-06-03T00:00:00,2023-07-04T00:00:00,India,42,true,4
10778,kevinwalker44,kevinwalker44@example.com,2022-06-13T00:00:00,2023-01-24T00:00:00,USA,48,false,5
10779,tinaanderson72,tinaanderson72@example.com,2019-10-08T00:00:00,2021-01-31T00:00:00,USA,38,false,30
10780,umaharris89,umaharris89@example.com,2019-03-03T00:00:00,2022-09-07T00:00:00,USA,45,true,24
10781,kevinjackson51,kevinjackson51@example.com,2022-07-01T00:00:00,2023-04-11T00:00:00,France,40,false,16
10782,frankharris55,frankharris55@example.com,2021-06-26T00:00:00,2022-07-03T00:00:00,Germany,73,false,38
10783,tinalewis25,tinalewis25@example.com,2020-11-26T00:00:00,2021-03-18T00:00:00,Brazil,41,false,19
10784,yaradavis68,yaradavis68@example.com,2018-11-06T00:00:00,2023-03-17T00:00:00,Mexico,46,false,3
10785,ivanmartinez23,ivanmartinez23@example.com,2023-06-08T00:00:00,2023-08-16T00:00:00,Germany,54,false,1
10786,quinnthomas37,quinnthomas37@example.com,2018-08-05T00:00:00,2023-11-20T00:00:00,Brazil,18,true,36
10787,peterthompson22,peterthompson22@example.com,2021-03-09T00:00:00,2022-11-02T00:00:00,India,69,false,29
10788,ivanclark49,ivanclark49@example.com,2023-06-15T00:00:00,2023-09-02T00:00:00,Australia,65,true,38
10789,tinadavis64,tinadavis64@example.com,2021-07-01T00:00:00,2021-08-18T00:00:00,USA,24,false,38
10790,evejones28,evejones28@example.com,2020-02-26T00:00:00,2021-06-11T00:00:00,Germany,52,false,45
10791,peterwilliams81,peterwilliams81@example.com,2022-09-08T00:00:00,2023-12-29T00:00:00,USA,46,false,39
10792,yaraclark89,yaraclark89@example.com,2018-07-27T00:00:00,2020-07-30T00:00:00,France,41,false,29
10793,liamharris30,liamharris30@example.com,2023-05-20T00:00:00,2023-11-02T00:00:00,UK,29,false,42
10794,wendyrobinson67,wendyrobinson67@example.com,2023-09-24T00:00:00,2023-12-09T00:00:00,Germany,59,true,23
10795,liamrodriguez57,liamrodriguez57@example.com,2018-06-21T00:00:00,2020-07-29T00:00:00,France,27,false,37
10796,liamwilson33,liamwilson33@example.com,2023-02-09T00:00:00,2023-07-02T00:00:00,Brazil,49,true,49
10797,tinawilliams52,tinawilliams52@example.com,2019-06-20T00:00:00,2022-10-24T00:00:00,USA,69,false,11
10798,tinalewis22,tinalewis22@example.com,2018-08-19T00:00:00,2021-05-09T00:00:00,Brazil,51,false,41
10799,yarajones92,yarajones92@example.com,2022-04-23T00:00:00,2022-07-20T00:00:00,Germany,29,false,6
10800,evethomas78,evethomas78@example.com,2018-02-27T00:00:00,,Germany,51,false,25
10801,evewhite79,evewhite79@example.com,2020-03-29T00:00:00,2023-08-26T00:00:00,Germany,24,false,10
10802,alicemartin78,alicemartin78@example.com,2019-12-08T00:00:00,2021-12-31T00:00:00,India,69,false,46
10803,zoethomas45,zoethomas45@example.com,2018-11-12T00:00:00,2020-06-26T00:00:00,Japan,42,false,43
10804,liambrown51,liambrown51@example.com,2021-02-08T00:00:00,2023-02-27T00:00:00,France,22,true,0
10805,xavierwhite24,xavierwhite24@example.com,2018-12-25T00:00:00,2021-03-22T00:00:00,Brazil,37,false,23
10806,judyclark43,judyclark43@example.com,2023-05-01T00:00:00,2023-08-16T00:00:00,India,71,false,3
10807,daviddavis73,daviddavis73@example.com,2020-10-21T00:00:00,,France,46,false,41
10808,alicethomas47,alicethomas47@example.com,2018-05-16T00:00:00,2020-01-17T00:00:00,Australia,55,false,12
10809,liamhall45,liamhall45@example.com,2020-04-24T00:00:00,2020-08-31T00:00:00,France,18,false,12
10810,samgarcia15,samgarcia15@example.com,2020-10-03T00:00:00,2021-07-25T00:00:00,Brazil,72,false,7
10811,petermartin32,petermartin32@example.com,2018-01-17T00:00:00,2018-07-29T00:00:00,Japan,28,false,48
10812,sambrown38,sambrown38@example.com,2021-06-27T00:00:00,2022-07-05T00:00:00,France,32,false,41
10813,heiditaylor12,heiditaylor12@example.com,2019-11-07T00:00:00,2023-09-03T00:00:00,Japan,53,false,7
10814,kevinanderson64,kevinanderson64@example.com,2022-07-06T00:00:00,2023-09-11T00:00:00,Mexico,69,false,15
10815,noahrodriguez32,noahrodriguez32@example.com,2023-02-25T00:00:00,2023-10-28T00:00:00,Germany,69,false,17
10816,kevinallen93,kevinallen93@example.com,2018-04-10T00:00:00,,India,55,false,15
10817,bobanderson96,bobanderson96@example.com,2018-12-17T00:00:00,2021-07-14T00:00:00,India,70,true,46
10818,miahall94,miahall94@example.com,2018-06-08T00:00:00,2022-04-28T00:00:00,Germany,65,false,44
10819,victorharris90,victorharris90@example.com,2019-03-19T00:00:00,2021-01-24T00:00:00,Japan,68,false,37
10820,yaraanderson90,yaraanderson90@example.com,2019-11-24T00:00:00,,Japan,51,true,38
10821,davidlewis84,davidlewis84@example.com,2023-05-14T00:00:00,2023-06-17T00:00:00,Australia,69,false,25
10822,gracemartinez70,gracemartinez70@example.com,2023-12-10T00:00:00,2023-12-18T00:00:00,USA,30,false,24
10823,rachelclark24,rachelclark24@example.com,2018-07-27T00:00:00,2019-04-17T00:00:00,USA,59,false,4
10824,kevinclark26,kevinclark26@example.com,2019-04-20T00:00:00,2020-09-04T00:00:00,France,57,false,47
10825,miataylor71,miataylor71@example.com,2018-03-15T00:00:00,,Brazil,50,true,38
10826,kevinwhite21,kevinwhite21@example.com,2022-02-23T00:00:00,2023-05-11T00:00:00,Canada,33,true,18
10827,frankrodriguez52,frankrodriguez52@example.com,2019-02-14T00:00:00,2022-02-20T00:00:00,Canada,33,true,14
10828,wendyrodriguez14,wendyrodriguez14@example.com,2022-05-03T00:00:00,2023-07-02T00:00:00,Germany,72,false,33
10829,alicethomas46,alicethomas46@example.com,2020-02-26T00:00:00,2020-11-05T00:00:00,Canada,42,false,43
10830,judydavis51,judydavis51@example.com,2019-09-03T00:00:00,2020-02-06T00:00:00,Australia,34,false,37
10831,quinnsmith32,quinnsmith32@example.com,2019-01-04T00:00:00,2023-10-20T00:00:00,USA,73,true,26
10832,charlietaylor93,charlietaylor93@example.com,2023-11-04T00:00:00,2023-12-22T00:00:00,India,69,false,24
10833,noahmartinez64,noahmartinez64@example.com,2019-08-11T00:00:00,2020-05-03T00:00:00,UK,57,false,34
10834,quinndavis87,quinndavis87@example.com,2022-05-28T00:00:00,2023-12-25T00:00:00,USA,37,true,4
10835,umaanderson43,umaanderson43@example.com,2018-10-21T00:00:00,2021-05-28T00:00:00,Germany,37,false,8
10836,boblee15,boblee15@example.com,2022-10-11T00:00:00,2023-03-05T00:00:00,Australia,72,false,6
10837,noahdavis40,noahdavis40@example.com,2021-02-10T00:00:00,2023-08-10T00:00:00,India,59,false,2
10838,frankmartin16,frankmartin16@example.com,2023-04-15T00:00:00,2023-04-23T00:00:00,Mexico,71,false,7
10839,zoemartin71,zoemartin71@example.com,2018-02-03T00:00:00,2023-06-01T00:00:00,Germany,33,false,8
10840,graceclark76,graceclark76@example.com,2022-04-09T00:00:00,2023-03-18T00:00:00,Australia,25,false,27
10841,evehall95,evehall95@example.com,2023-08-29T00:00:00,2023-09-28T00:00:00,Australia,45,false,0
10842,peterwilson93,peterwilson93@example.com,2021-06-01T00:00:00,2022-11-21T00:00:00,Brazil,50,true,33
10843,alicewhite76,alicewhite76@example.com,2018-01-26T00:00:00,2021-04-19T00:00:00,Australia,60,false,34
10844,ivangarcia20,ivangarcia20@example.com,2020-10-10T00:00:00,2021-12-01T00:00:00,India,50,false,0
10845,zoemiller78,zoemiller78@example.com,2020-06-04T00:00:00,2023-12-07T00:00:00,USA,35,false,41
10846,judymiller34,judymiller34@example.com,2020-05-26T00:00:00,2022-01-30T00:00:00,Canada,72,false,45
10847,zoelewis61,zoelewis61@example.com,2021-05-03T00:00:00,2023-01-13T00:00:00,UK,57,false,47
10848,victorthomas68,victorthomas68@example.com,2018-03-20T00:00:00,2020-07-27T00:00:00,USA,31,false,1
10849,heidilewis87,heidilewis87@example.com,2021-08-29T00:00:00,2023-10-14T00:00:00,Brazil,66,false,34
10850,rachelharris36,rachelharris36@example.com,2020-01-16T00:00:00,2021-01-18T00:00:00,Australia,42,true,43
10851,umamartinez34,umamartinez34@example.com,2021-02-07T00:00:00,2022-06-29T00:00:00,Australia,51,false,20
10852,yarawalker60,yarawalker60@example.com,2020-07-24T00:00:00,2022-12-28T00:00:00,India,23,false,8
10853,olivialee55,olivialee55@example.com,2019-10-09T00:00:00,2020-09-05T00:00:00,USA,68,false,46
10854,bobhall85,bobhall85@example.com,2018-09-10T00:00:00,2019-03-15T00:00:00,Japan,36,false,19
10855,samgarcia91,samgarcia91@example.com,2019-07-23T00:00:00,2022-03-01T00:00:00,Brazil,37,false,7
10856,rachelanderson76,rachelanderson76@example.com,2019-08-18T00:00:00,2021-04-08T00:00:00,Brazil,34,false,9
10857,wendythompson26,wendythompson26@example.com,2018-09-05T00:00:00,2023-04-21T00:00:00,Germany,36,true,7
10858,yaraharris79,yaraharris79@example.com,2019-08-01T00:00:00,2021-11-30T00:00:00,Japan,70,false,10
10859,wendyanderson78,wendyanderson78@example.com,2021-06-29T00:00:00,2022-11-29T00:00:00,UK,38,false,27
10860,ivansmith20,ivansmith20@example.com,2020-04-07T00:00:00,2023-07-10T00:00:00,France,35,false,46
10861,ivangarcia59,ivangarcia59@example.com,2023-10-06T00:00:00,2023-12-15T00:00:00,Germany,56,false,22
10862,davidmartinez27,davidmartinez27@example.com,2018-12-11T00:00:00,2022-08-05T00:00:00,France,21,true,15
10863,miathomas79,miathomas79@example.com,2021-08-29T00:00:00,2022-08-30T00:00:00,France,32,false,0
10864,noahrobinson64,noahrobinson64@example.com,2022-12-01T00:00:00,2023-09-21T00:00:00,Mexico,36,false,0
10865,yaradavis81,yaradavis81@example.com,2019-01-04T00:00:00,2023-03-26T00:00:00,UK,25,false,23
10866,kevingarcia36,kevingarcia36@example.com,2021-02-01T00:00:00,2022-09-23T00:00:00,USA,50,false,17
10867,wendyallen82,wendyallen82@example.com,2023-10-15T00:00:00,2023-12-07T00:00:00,Brazil,26,false,40
10868,umahall41,umahall41@example.com,2023-10-26T00:00:00,2023-10-29T00:00:00,Brazil,53,false,33
10869,zoelewis62,zoelewis62@example.com,2018-03-16T00:00:00,2019-05-30T00:00:00,India,38,true,25
10870,noahanderson29,noahanderson29@example.com,2023-03-19T00:00:00,2023-12-05T00:00:00,Brazil,59,false,32
10871,oliviaanderson12,oliviaanderson12@example.com,2018-09-19T00:00:00,2022-02-27T00:00:00,Germany,66,false,30
10872,samthomas62,samthomas62@example.com,2020-03-05T00:00:00,2020-04-18T00:00:00,UK,30,false,38
10873,yarataylor52,yarataylor52@example.com,2018-01-17T00:00:00,2020-04-18T00:00:00,Germany,52,true,1
10874,bobwilliams56,bobwilliams56@example.com,2023-10-29T00:00:00,2023-12-24T00:00:00,Canada,32,false,0
10875,samwilson26,samwilson26@example.com,2020-09-10T00:00:00,2022-12-31T00:00:00,Canada,27,true,17
10876,petersmith57,petersmith57@example.com,2023-07-03T00:00:00,2023-10-11T00:00:00,Brazil,69,false,0
10877,oliviamoore80,oliviamoore80@example.com,2021-12-17T00:00:00,2022-03-22T00:00:00,Canada,49,false,18
10878,noahrodriguez65,noahrodriguez65@example.com,2023-10-15T00:00:00,2023-12-24T00:00:00,Japan,66,false,32
